country,score,product
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 128 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,6,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 128 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,8,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,6,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 128 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,4,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 128 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) silber"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 128 GB Speicher, iOS 8) grau"
de,6,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 128 GB Speicher, iOS 8) grau"
de,2,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 16 GB Speicher, iOS 8) grau"
it,4,Apple iPhone 6 64GB
de,10,"Apple iPhone 6 Plus Smartphone (5,5 Zoll (14 cm) Touch-Display, 128 GB Speicher, iOS 8) grau"
es,10,Apple iPhone 6 Plus 16GB
br,2,Apple iPhone 6 Plus 64GB Cinza Espacial iOS 8 4G Wi-Fi Câmera 8MP - Apple
it,8,Apple iPhone 6 Plus 16GB
es,9,Apple iPhone 6 Plus
es,9,Apple iPhone 6 Plus
es,9,Apple iPhone 6 Plus
br,10,Apple iPhone 6 Plus 64GB Cinza Espacial iOS 8 4G Wi-Fi Câmera 8MP - Apple
fr,8,APPLE iPhone 6+ 16 Go or
ru,10,Apple iPhone 6 Plus (16Gb)
br,10,Apple iPhone 6 Plus 64GB Cinza Espacial iOS 8 4G Wi-Fi Câmera 8MP - Apple
br,10,Apple iPhone 6 Plus 16GB Dourado iOS 8 4G Wi-Fi Câmera 8MP - Apple
es,8,Apple iPhone 6 Plus 16GB
ru,10,Apple iPhone 6 Plus (16Gb)
fr,10,APPLE iPhone 6+ 64 Go or
it,10,Apple iPhone 6 Plus 16GB
it,2,Apple iPhone 6 Plus 128GB
es,8,Apple iPhone 6 Plus 16GB
br,10,Apple iPhone 6 Plus 64GB Cinza Espacial iOS 8 4G Wi-Fi Câmera 8MP - Apple
br,10,Apple iPhone 6 Plus 16GB Cinza Espacial iOS 8 4G Wi-Fi Câmera 8MP - Apple
br,10,Apple iPhone 6 Plus 16GB Cinza Espacial iOS 8 4G Wi-Fi Câmera 8MP - Apple
br,10,Apple iPhone 6 Plus 64GB
es,10,Apple iPhone 6 Plus 128GB
